ID,adj.P.Val,P.Value,t,B,logFC,SPOT_ID
17463298,3.81E-01,2.21E-01,1.2608681,-7.34453,0.14593611,chr6(+):125739398-125739788
17229059,3.81E-01,2.21E-01,-1.2607007,-7.34474,-0.07518639,chr1(-):162953800-162984527
17249856,3.81E-01,2.21E-01,1.2606925,-7.34475,0.07596325,chr11(+):55772088-56070848
17206839,3.81E-01,2.21E-01,1.2606052,-7.34485,0.21574842,--normgene->intron
17414497,3.81E-01,2.21E-01,1.2605629,-7.34491,0.08590992,chr4(+):59964294-60007274
17533736,3.81E-01,2.21E-01,-1.2605213,-7.34496,-0.08192189,chrX(+):21115820-21122088
17281483,3.81E-01,2.21E-01,1.2604423,-7.34505,0.19452483,chr12(-):69152274-69152377
17209011,3.81E-01,2.21E-01,1.2604378,-7.34506,0.18682539,--normgene->intron
17261266,3.81E-01,2.21E-01,1.2603433,-7.34517,0.06733306,chr11(-):29511757-29515033
17500712,3.81E-01,2.21E-01,-1.260208,-7.34534,-0.08071147,chr8(+):40823009-40826861
17486408,3.82E-01,2.21E-01,-1.2599307,-7.34568,-0.06104489,chr7(-):10036968-10053218
17407706,3.82E-01,2.21E-01,-1.259915,-7.3457,-0.13474794,chr3(-):95090625-95090709
17200891,3.82E-01,2.21E-01,1.2598023,-7.34584,0.17652153,--normgene->intron
17491699,3.82E-01,2.21E-01,-1.2596248,-7.34606,-0.10272528,chr7(-):61685272-61685351
17380085,3.82E-01,2.21E-01,-1.2595873,-7.3461,-0.06668633,chr2(+):172046526-172050134
17515420,3.82E-01,2.21E-01,-1.2595785,-7.34611,-0.09322631,chr9(+):22188166-22202123
17494152,3.82E-01,2.21E-01,1.2594954,-7.34622,0.11700567,chr7(-):102973052-102973990
17360406,3.82E-01,2.21E-01,-1.2592728,-7.34649,-0.09146378,chr19(+):53892231-53929861
17207657,3.82E-01,2.21E-01,1.2591668,-7.34662,0.20664839,--normgene->intron
17374190,3.82E-01,2.21E-01,-1.2590393,-7.34678,-0.08401478,chr2(+):111449142-111450059
17420895,3.82E-01,2.21E-01,1.2590267,-7.34679,0.21857436,chr4(+):140918684-140918799
17372233,3.82E-01,2.21E-01,1.2590079,-7.34681,0.05548467,chr2(+):76648476-76658556
17533413,3.82E-01,2.21E-01,-1.2589667,-7.34686,-0.11605311,chrX(+):13202551-13203860
17207083,3.82E-01,2.21E-01,-1.258554,-7.34737,-0.17805442,--normgene->intron
17466397,3.82E-01,2.21E-01,-1.2584697,-7.34747,-0.10563536,chr6(-):42358487-42373268
17205285,3.82E-01,2.22E-01,1.2583403,-7.34763,0.18881264,--normgene->intron
17209475,3.82E-01,2.22E-01,1.2583403,-7.34763,0.18881264,--normgene->intron
17540059,3.82E-01,2.22E-01,-1.2582905,-7.34769,-0.09655233,chrX(-):8193848-8206525
17213892,3.82E-01,2.22E-01,1.2582171,-7.34778,0.09644558,chr1(+):66866797-66866926
17511714,3.82E-01,2.22E-01,-1.2581887,-7.34782,-0.16040036,chr8(-):93201218-93229619
17280609,3.82E-01,2.22E-01,-1.2581623,-7.34785,-0.10830914,chr12(-):32173397-32208659
17207851,3.82E-01,2.22E-01,-1.2581438,-7.34787,-0.17628939,--normgene->intron
17201875,3.83E-01,2.22E-01,-1.2575433,-7.34861,-0.30234067,--normgene->intron
17533454,3.83E-01,2.22E-01,-1.2573875,-7.3488,-0.18661375,chrX(+):13653381-13653449
17204635,3.83E-01,2.22E-01,-1.2573479,-7.34885,-0.28310178,--normgene->intron
17274308,3.83E-01,2.22E-01,-1.2573236,-7.34888,-0.14102417,chr12(+):17546146-17546281
17469682,3.83E-01,2.22E-01,-1.2571136,-7.34914,-0.14526658,chr6(-):113035843-113035934
17332251,3.83E-01,2.22E-01,-1.2571056,-7.34915,-0.05378794,chr16(-):93343716-93359543
17203271,3.83E-01,2.22E-01,-1.2570782,-7.34918,-0.19294278,--normgene->intron
17535767,3.83E-01,2.22E-01,1.2570272,-7.34924,0.11598794,chrX(+):74270812-74273135
17425291,3.83E-01,2.22E-01,1.2570047,-7.34927,0.07873675,chr4(-):52855514-52858466
17431206,3.83E-01,2.22E-01,-1.2569069,-7.34939,-0.07014408,chr4(-):134190804-134203004
17200621,3.83E-01,2.22E-01,1.2565534,-7.34982,0.29340892,--normgene->intron
17321813,3.83E-01,2.22E-01,-1.2564372,-7.34996,-0.09380169,chr15(-):101129916-101131592
17207927,3.83E-01,2.22E-01,1.256433,-7.34997,0.31951956,--normgene->intron
17522839,3.83E-01,2.22E-01,1.2563947,-7.35002,0.06409928,chr9(+):117252536-117254698
17411235,3.83E-01,2.22E-01,-1.2563783,-7.35004,-0.06954494,chr3(-):152462815-152668140
17549930,3.83E-01,2.22E-01,-1.2562568,-7.35018,-0.08148192,--not in current csv annotation file
17508570,3.83E-01,2.22E-01,-1.2559449,-7.35057,-0.07670081,chr8(-):28646717-29219636
17201155,3.84E-01,2.22E-01,1.2556238,-7.35096,0.22170242,--normgene->intron
17412907,3.84E-01,2.22E-01,-1.2556183,-7.35097,-0.10097611,chr4(+):41639378-41641416
17287555,3.84E-01,2.23E-01,1.2555832,-7.35101,0.07011694,chr13(+):54949411-55006018
17394726,3.84E-01,2.23E-01,-1.2555374,-7.35107,-0.22109039,--not in current csv annotation file
17209157,3.84E-01,2.23E-01,1.2554368,-7.35119,0.20671922,--normgene->intron
17415361,3.84E-01,2.23E-01,1.2552863,-7.35137,0.08843411,chr4(+):88819919-88820565
17491335,3.84E-01,2.23E-01,-1.2550981,-7.3516,-0.13279806,chr7(-):47588950-47601372
17371796,3.84E-01,2.23E-01,-1.2549165,-7.35182,-0.07319606,chr2(+):71737815-71745397
17419033,3.84E-01,2.23E-01,1.2549086,-7.35183,0.21737628,--not in current csv annotation file
17544768,3.84E-01,2.23E-01,-1.2548356,-7.35192,-0.08446683,chrX(-):136757674-136780141
17547462,3.84E-01,2.23E-01,-1.2545178,-7.35231,-0.06986003,chrY(-):87447184-87447885
17463609,3.84E-01,2.23E-01,-1.2544196,-7.35243,-0.09572708,chr6(+):132564972-132565092
17513270,3.84E-01,2.23E-01,-1.2543117,-7.35256,-0.08791508,chr8(-):114341160-114351479
17261289,3.84E-01,2.23E-01,1.2542883,-7.35259,0.10175836,chr11(-):29743048-30026033
17314629,3.84E-01,2.23E-01,-1.2539655,-7.35299,-0.06442903,chr15(+):98571004-98589588
17547166,3.84E-01,2.23E-01,1.2537359,-7.35327,0.06504917,chrY(-):38476257-38502253
17309061,3.85E-01,2.23E-01,1.2536307,-7.3534,0.10147017,chr14(-):97967829-97967991
17233860,3.85E-01,2.23E-01,1.2534363,-7.35363,0.11079967,chr10(+):63024315-63058813
17210605,3.85E-01,2.23E-01,1.2532741,-7.35383,0.17476894,--normgene->intron
17513181,3.85E-01,2.23E-01,-1.2531948,-7.35393,-0.08661819,chr8(-):111889135-111910199
17204007,3.85E-01,2.23E-01,1.2530143,-7.35415,0.35769611,--normgene->intron
17263789,3.85E-01,2.23E-01,-1.2528466,-7.35435,-0.08848717,chr11(-):61448442-61454131
17378238,3.85E-01,2.24E-01,1.252762,-7.35446,0.10259517,chr2(+):154551776-154553276
17486436,3.85E-01,2.24E-01,-1.2525522,-7.35471,-0.10629092,chr7(-):10358841-10388935
17291671,3.85E-01,2.24E-01,-1.2523481,-7.35496,-0.08054583,chr13(-):32532919-32536415
17209913,3.85E-01,2.24E-01,-1.2523229,-7.35499,-0.37876158,--normgene->intron
17394723,3.85E-01,2.24E-01,1.2522426,-7.35509,0.184432,--not in current csv annotation file
17440136,3.85E-01,2.24E-01,1.2522198,-7.35512,0.09014681,chr5(+):108065674-108109219
17244860,3.85E-01,2.24E-01,1.2521804,-7.35517,0.09163425,chr10(-):109089998-109090275
17313751,3.85E-01,2.24E-01,-1.2520784,-7.35529,-0.09865797,chr15(+):84720052-84772207
17370855,3.85E-01,2.24E-01,-1.251916,-7.35549,-0.08959153,chr2(+):54436317-55118309
17208739,3.85E-01,2.24E-01,-1.2518241,-7.3556,-0.21318269,--normgene->intron
17444653,3.85E-01,2.24E-01,-1.251735,-7.35571,-0.09493414,chr5(+):145204559-145221750
17254589,3.85E-01,2.24E-01,1.2517049,-7.35575,0.08937772,chr11(+):85778812-85778927
17447100,3.85E-01,2.24E-01,-1.251688,-7.35577,-0.178534,--not in current csv annotation file
17437598,3.85E-01,2.24E-01,1.2516607,-7.3558,0.07416858,chr5(+):63812495-63899619
17484556,3.85E-01,2.24E-01,-1.2516489,-7.35582,-0.0828315,chr7(+):140466158-140467209
17241801,3.85E-01,2.24E-01,1.2514878,-7.35601,0.07868814,chr10(-):72973303-73018768
17227198,3.85E-01,2.24E-01,-1.2514728,-7.35603,-0.07865367,chr1(-):134986348-135105276
17202817,3.86E-01,2.24E-01,1.2514196,-7.3561,0.12656922,--normgene->intron
17219895,3.86E-01,2.24E-01,1.2513921,-7.35613,0.38230914,chr1(+):176879834-176879913
17285036,3.86E-01,2.24E-01,-1.2513106,-7.35623,-0.08763169,chr13(+):8202866-8768747
17210519,3.86E-01,2.24E-01,1.2511116,-7.35647,0.28569314,--normgene->intron
17437479,3.86E-01,2.24E-01,-1.2511101,-7.35647,-0.105376,chr5(+):53143160-53143238
17425384,3.86E-01,2.24E-01,1.251089,-7.3565,0.09388931,chr4(-):55131208-55279479
17437887,3.86E-01,2.24E-01,1.2510594,-7.35654,0.07741625,chr5(+):66745835-67057159
17258563,3.86E-01,2.24E-01,-1.2510429,-7.35656,-0.07480044,chr11(+):116280939-116283938
17336077,3.86E-01,2.24E-01,1.2509805,-7.35663,0.13388478,chr17(+):33289544-33304689
17543321,3.86E-01,2.24E-01,1.2509578,-7.35666,0.11635411,chrX(-):95639193-95658509
17391474,3.86E-01,2.24E-01,-1.2509127,-7.35672,-0.45081917,--not in current csv annotation file
17422933,3.86E-01,2.24E-01,-1.2509106,-7.35672,-0.09987458,chr4(+):156331103-156339499
17345664,3.86E-01,2.24E-01,1.2506872,-7.35699,0.32955636,chr17(-):46992623-46992916
17448917,3.86E-01,2.24E-01,-1.2506201,-7.35707,-0.0905705,chr5(-):75561046-75561150
17297810,3.86E-01,2.24E-01,-1.2503351,-7.35742,-0.08121644,chr14(+):26082245-26096131
17297842,3.86E-01,2.24E-01,-1.2503351,-7.35742,-0.08121644,chr14(+):26221856-26235744
17422940,3.86E-01,2.24E-01,-1.2501478,-7.35765,-0.09791706,chr4(+):156344279-156355467
17318058,3.86E-01,2.25E-01,-1.2498036,-7.35807,-0.11209914,chr15(-):74851010-74856318
17305542,3.86E-01,2.25E-01,-1.2497882,-7.35809,-0.09387364,chr14(-):44163167-44171371
17200869,3.86E-01,2.25E-01,1.2494798,-7.35846,0.32163833,--normgene->intron
17242861,3.87E-01,2.25E-01,-1.2492347,-7.35876,-0.07310142,chr10(-):80321283-80329498
17204165,3.87E-01,2.25E-01,1.2492155,-7.35878,0.174393,--normgene->intron
17200439,3.87E-01,2.25E-01,-1.2491333,-7.35888,-0.27483311,--normgene->intron
17327991,3.87E-01,2.25E-01,-1.2487638,-7.35933,-0.0935085,chr16(-):8633731-8637712
17449643,3.87E-01,2.25E-01,-1.2487283,-7.35938,-0.19441794,chr5(-):92056064-92056192
17449644,3.87E-01,2.25E-01,-1.2487283,-7.35938,-0.19441794,--not in current csv annotation file
17391471,3.87E-01,2.25E-01,1.2487209,-7.35939,0.13851428,--not in current csv annotation file
17413866,3.87E-01,2.25E-01,-1.2486333,-7.35949,-0.07260428,chr4(+):47208012-47313167
17395408,3.87E-01,2.25E-01,1.24851,-7.35964,0.21633672,chr2(-):178066878-178078476
17235180,3.87E-01,2.25E-01,1.2484667,-7.3597,0.09875222,chr10(+):80115803-80130682
17249258,3.87E-01,2.25E-01,1.2482077,-7.36001,0.1283875,chr11(+):51027004-51027945
17316157,3.87E-01,2.25E-01,1.2481709,-7.36006,0.10624044,chr15(-):22713820-22714984
17364463,3.87E-01,2.25E-01,1.2480735,-7.36017,0.09390253,chr19(-):40153353-40187286
17388332,3.87E-01,2.25E-01,-1.2478361,-7.36046,-0.10838028,chr2(-):91982328-92024502
17428473,3.87E-01,2.25E-01,1.2478037,-7.3605,0.0791855,chr4(-):115582038-115583127
17202251,3.87E-01,2.25E-01,1.2477678,-7.36055,0.33140872,--normgene->intron
17206115,3.87E-01,2.25E-01,-1.2476339,-7.36071,-0.18506953,--normgene->intron
17238718,3.87E-01,2.25E-01,-1.247599,-7.36075,-0.12769375,chr10(-):3125091-3133193
17437353,3.87E-01,2.25E-01,1.2474815,-7.3609,0.10438772,chr5(+):48223942-48224051
17216172,3.87E-01,2.25E-01,1.2474076,-7.36099,0.07502436,chr1(+):97162860-97302274
17435748,3.87E-01,2.25E-01,1.2473567,-7.36105,0.09616689,chr5(+):30155248-30184593
17247645,3.87E-01,2.26E-01,-1.2471755,-7.36127,-0.07807519,chr11(+):22846868-22846969
17305576,3.87E-01,2.26E-01,1.2471339,-7.36132,0.09184672,chr14(-):44716838-44724987
17533015,3.87E-01,2.26E-01,1.2470811,-7.36138,0.05416889,chrX(+):7841364-7876626
17461151,3.88E-01,2.26E-01,1.2470451,-7.36143,0.11248783,chr6(+):99099255-99102944
17420827,3.88E-01,2.26E-01,1.2470218,-7.36145,0.08075853,chr4(+):140380630-140385574
17316979,3.88E-01,2.26E-01,-1.246814,-7.36171,-0.07784611,chr15(-):51231640-51395610
17204677,3.88E-01,2.26E-01,1.2467227,-7.36182,0.18608978,--normgene->intron
17412910,3.88E-01,2.26E-01,1.2467172,-7.36182,0.08349056,chr4(+):41642185-41643077
17257191,3.88E-01,2.26E-01,-1.2467014,-7.36184,-0.08209892,chr11(+):104186327-104191166
17320838,3.88E-01,2.26E-01,-1.2466974,-7.36185,-0.07247108,chr15(-):95097622-95149318
17200531,3.88E-01,2.26E-01,1.2466283,-7.36193,0.24490278,--normgene->intron
17547670,3.88E-01,2.26E-01,-1.2465956,-7.36197,-0.06235247,chr12(+):87795512-87796041
17204795,3.88E-01,2.26E-01,1.2465394,-7.36204,0.27933975,--normgene->intron
17503810,3.88E-01,2.26E-01,-1.2464981,-7.36209,-0.08375867,chr8(+):92357796-92361456
17433525,3.88E-01,2.26E-01,1.2464283,-7.36218,0.06931789,chr4(-):153145590-153146943
17446300,3.88E-01,2.26E-01,-1.246212,-7.36244,-0.10016194,chr5(-):24751002-24758008
17372898,3.88E-01,2.26E-01,1.2460228,-7.36267,0.09814256,chr2(+):88184879-88185817
17274775,3.88E-01,2.26E-01,-1.2459313,-7.36278,-0.09672297,chr12(+):31265234-31329644
17202811,3.88E-01,2.26E-01,-1.2458685,-7.36286,-0.31611003,--normgene->intron
17286087,3.88E-01,2.26E-01,-1.2457799,-7.36296,-0.09179583,chr13(+):25056004-25210706
17283096,3.88E-01,2.26E-01,1.2457314,-7.36302,0.10021594,chr12(-):98202300-98259459
17514410,3.88E-01,2.26E-01,-1.245555,-7.36324,-0.06998875,chr9(+):4309743-4331732
17410275,3.88E-01,2.26E-01,1.2454743,-7.36334,0.06945817,chr3(-):129677575-129755322
17514732,3.88E-01,2.26E-01,1.2453101,-7.36354,0.18471522,chr9(+):14276301-14326138
17238667,3.88E-01,2.26E-01,1.2453061,-7.36354,0.10253069,chr10(+):129462678-129463616
17379978,3.88E-01,2.26E-01,-1.2452383,-7.36362,-0.08760714,chr2(+):168010529-168011506
17387778,3.88E-01,2.26E-01,-1.2451682,-7.36371,-0.11832389,chr2(-):87753056-87753991
17309345,3.88E-01,2.26E-01,-1.2450151,-7.36389,-0.13856556,chr14(-):106093150-106093833
17546792,3.88E-01,2.26E-01,-1.2449895,-7.36392,-0.08177972,chrY(-):1055764-1058868
17356356,3.88E-01,2.26E-01,-1.2449689,-7.36395,-0.09447378,chr19(+):5050808-5057071
17202055,3.88E-01,2.26E-01,-1.2448234,-7.36413,-0.19303386,--normgene->intron
17425597,3.88E-01,2.26E-01,-1.244801,-7.36415,-0.07653686,chr4(-):57359792-57364292
17333705,3.88E-01,2.26E-01,1.2447157,-7.36426,0.09671267,chr17(+):17830188-17830257
17541948,3.89E-01,2.26E-01,-1.2445926,-7.36441,-0.11144828,chrX(-):60055954-60179089
17368518,3.89E-01,2.26E-01,1.2445662,-7.36444,0.10738969,chr2(+):27326704-27331297
17434875,3.89E-01,2.26E-01,-1.2445261,-7.36449,-0.16067356,chr5(+):15619064-15623864
17289516,3.89E-01,2.26E-01,1.2445193,-7.3645,0.06953725,chr13(+):101254319-101293396
17467568,3.89E-01,2.27E-01,-1.2444293,-7.36461,-0.06266175,chr6(-):70913087-70918927
17208013,3.89E-01,2.27E-01,-1.2442947,-7.36477,-0.27460833,--normgene->intron
17457052,3.89E-01,2.27E-01,-1.2441609,-7.36493,-0.09056317,chr6(+):32451170-32454750
17395003,3.89E-01,2.27E-01,1.24412,-7.36498,0.08107753,chr2(-):171988195-171989195
17371682,3.89E-01,2.27E-01,-1.2438462,-7.36531,-0.06729931,chr2(+):70877829-70884408
17479138,3.89E-01,2.27E-01,-1.243701,-7.36549,-0.08738053,chr7(+):68417424-68426133
17209063,3.89E-01,2.27E-01,-1.2433619,-7.3659,-0.32908214,--normgene->intron
17517073,3.89E-01,2.27E-01,-1.2432783,-7.366,-0.08590331,chr9(+):49340627-49408177
17405352,3.89E-01,2.27E-01,-1.2432038,-7.36609,-0.07971192,chr3(-):56889978-56890593
17315463,3.89E-01,2.27E-01,1.2429719,-7.36637,0.27594153,chr15(+):102503722-102503886
17200267,3.89E-01,2.27E-01,-1.2429219,-7.36643,-0.14162169,--normgene->intron
17201193,3.89E-01,2.27E-01,-1.2428062,-7.36657,-0.33608594,--normgene->intron
17407390,3.89E-01,2.27E-01,-1.2427489,-7.36664,-0.07579481,chr3(-):92219092-92219874
17407393,3.89E-01,2.27E-01,-1.2427489,-7.36664,-0.07579481,chr3(-):92253905-92254687
17399266,3.89E-01,2.27E-01,1.2427438,-7.36665,0.10732672,chr3(+):89136142-89146784
17323999,3.89E-01,2.27E-01,-1.2425954,-7.36683,-0.08910775,chr16(+):20604452-20604536
17211832,3.90E-01,2.27E-01,1.2424794,-7.36697,0.10675961,chr1(+):36511867-36528237
17203539,3.90E-01,2.27E-01,-1.2424764,-7.36697,-0.22188089,--normgene->intron
17338316,3.90E-01,2.27E-01,-1.2421995,-7.36731,-0.07178236,chr17(+):47726842-47734483
17347953,3.90E-01,2.27E-01,1.2420419,-7.3675,0.06801569,chr17(-):87990859-88065291
17302700,3.90E-01,2.27E-01,1.242023,-7.36752,0.09315514,chr14(+):118365878-118398165
17208649,3.90E-01,2.27E-01,1.2419704,-7.36759,0.27068361,--normgene->intron
17375183,3.90E-01,2.27E-01,-1.241926,-7.36764,-0.11883297,chr2(+):121004089-121004301
17249778,3.90E-01,2.28E-01,1.2416479,-7.36798,0.11484942,chr11(+):54829711-54829880
17249168,3.90E-01,2.28E-01,1.2415933,-7.36805,0.10026789,chr11(+):50237009-50288839
17428422,3.90E-01,2.28E-01,-1.2414216,-7.36825,-0.08638342,chr4(-):114844985-114845117
17520667,3.90E-01,2.28E-01,-1.2411073,-7.36863,-0.09095711,chr9(+):98864767-98866580
17483122,3.90E-01,2.28E-01,1.2410092,-7.36875,0.11607014,chr7(+):126781483-126785560
17208189,3.90E-01,2.28E-01,-1.2408515,-7.36894,-0.18796539,--normgene->intron
17207967,3.90E-01,2.28E-01,1.2408159,-7.36899,0.21921425,--normgene->intron
17202081,3.90E-01,2.28E-01,1.2407777,-7.36903,0.19908683,--normgene->intron
17201783,3.90E-01,2.28E-01,1.240697,-7.36913,0.15260044,--normgene->intron
17201959,3.90E-01,2.28E-01,1.240697,-7.36913,0.15260044,--normgene->intron
17435786,3.90E-01,2.28E-01,1.2406738,-7.36916,0.07264539,chr5(+):30281388-30366708
17208023,3.90E-01,2.28E-01,1.24066,-7.36918,0.29908478,--normgene->intron
17542117,3.90E-01,2.28E-01,-1.2404868,-7.36939,-0.06967253,chrX(-):67988374-67988451
17331380,3.91E-01,2.28E-01,-1.2402666,-7.36965,-0.08466592,chr16(-):63543538-63864158
17530742,3.91E-01,2.28E-01,-1.2401879,-7.36975,-0.06540578,chr9(-):106658746-106685948
17207543,3.91E-01,2.28E-01,1.2401862,-7.36975,0.23516553,--normgene->intron
17285855,3.91E-01,2.28E-01,-1.240184,-7.36975,-0.06518264,chr13(+):23695811-23696846
17204011,3.91E-01,2.28E-01,-1.240107,-7.36985,-0.19730347,--normgene->intron
17286233,3.91E-01,2.28E-01,1.2400702,-7.36989,0.09711914,chr13(+):29014399-29040336
17551101,3.91E-01,2.28E-01,-1.2398632,-7.37014,-0.373648,--control->affx->polya_spike
17257502,3.91E-01,2.28E-01,-1.2398602,-7.37014,-0.08229181,chr11(+):106066061-106073612
17382496,3.91E-01,2.28E-01,-1.2398582,-7.37015,-0.06492681,chr2(-):25291177-25319187
17289860,3.91E-01,2.28E-01,-1.2397166,-7.37032,-0.08531389,chr13(+):112005502-112017332
17407494,3.91E-01,2.28E-01,-1.2396994,-7.37034,-0.09223303,chr3(-):92962008-92962116
17285785,3.91E-01,2.28E-01,-1.2394751,-7.37061,-0.11606072,chr13(+):23034294-23035520
17486261,3.91E-01,2.28E-01,-1.2394247,-7.37067,-0.12783897,chr7(-):8136950-8161654
17479160,3.91E-01,2.28E-01,1.2394065,-7.37069,0.117236,chr7(+):70752416-70752500
17387991,3.91E-01,2.28E-01,-1.2393337,-7.37078,-0.06275219,chr2(-):89721103-89722201
17491315,3.91E-01,2.28E-01,-1.239211,-7.37093,-0.1019015,chr7(-):47234919-47252848
17495767,3.91E-01,2.28E-01,1.2391491,-7.371,0.05397697,chr7(-):120126772-120145290
17209203,3.91E-01,2.28E-01,-1.2390225,-7.37116,-0.23940675,--normgene->intron
17206837,3.91E-01,2.28E-01,-1.238931,-7.37127,-0.10211136,--normgene->intron
17474657,3.91E-01,2.29E-01,-1.2388356,-7.37138,-0.09272678,chr7(+):19518731-19525050
17514615,3.91E-01,2.29E-01,1.2386546,-7.3716,0.08380108,chr9(+):8221889-8241987
17285725,3.91E-01,2.29E-01,-1.2385548,-7.37172,-0.08777931,chr13(+):21981181-21988734
17210261,3.91E-01,2.29E-01,1.2384628,-7.37183,0.19349431,--normgene->intron
17210283,3.91E-01,2.29E-01,1.2384628,-7.37183,0.19349431,--normgene->intron
17302096,3.91E-01,2.29E-01,-1.2384277,-7.37188,-0.08411472,chr14(+):76677568-76687108
17238864,3.91E-01,2.29E-01,-1.2383911,-7.37192,-0.150596,chr10(-):5246334-5246486
17501096,3.92E-01,2.29E-01,1.2380263,-7.37236,0.09796939,chr8(+):47822143-47822805
17213953,3.92E-01,2.29E-01,-1.2379382,-7.37247,-0.06860897,chr1(+):69826988-70725132
17453043,3.92E-01,2.29E-01,1.2378953,-7.37252,0.08516603,chr5(-):127783491-128433077
17299196,3.92E-01,2.29E-01,1.237895,-7.37252,0.07413858,chr14(+):45305243-45318572
17302056,3.92E-01,2.29E-01,-1.2378024,-7.37263,-0.07147933,chr14(+):75955003-75965217
17312081,3.92E-01,2.29E-01,-1.2376794,-7.37278,-0.08306147,chr15(+):71810108-71813780
17257954,3.92E-01,2.29E-01,1.2375609,-7.37293,0.06539306,chr11(+):112825154-112832469
17550753,3.92E-01,2.29E-01,1.2375597,-7.37293,0.06582844,--not in current csv annotation file
17226736,3.92E-01,2.29E-01,-1.237504,-7.37299,-0.09426319,chr1(-):131053704-131097567
17548744,3.92E-01,2.29E-01,-1.2372083,-7.37335,-0.12609242,chr9(-):40804933-40805199
17230735,3.92E-01,2.29E-01,1.2371896,-7.37337,0.07119528,chr1(-):184813068-184846451
17201589,3.92E-01,2.29E-01,-1.237053,-7.37354,-0.1538815,--normgene->intron
17221119,3.92E-01,2.29E-01,-1.237048,-7.37354,-0.12421781,chr1(-):7349406-7397801
17532038,3.92E-01,2.29E-01,1.237039,-7.37356,0.08412042,chr9(-):118890075-118926269
17210567,3.92E-01,2.29E-01,1.2369929,-7.37361,0.09426167,--normgene->intron
17546444,3.92E-01,2.29E-01,1.2368173,-7.37382,0.05652225,chrY(+):18208481-18209161
17548883,3.92E-01,2.29E-01,-1.2367555,-7.3739,-0.06984247,chrX(-):150157780-150158193
17419731,3.92E-01,2.29E-01,1.236717,-7.37394,0.10464206,chr4(+):134315120-134329629
17430231,3.92E-01,2.29E-01,-1.2366047,-7.37408,-0.10359217,chr4(-):127408366-127409503
17402408,3.92E-01,2.29E-01,1.2366029,-7.37408,0.12807339,chr3(+):124501574-124501703
17429846,3.92E-01,2.29E-01,-1.2365379,-7.37416,-0.06575786,chr4(-):124414416-124485959
17492160,3.92E-01,2.29E-01,1.2365094,-7.3742,0.13693022,chr7(-):73539798-73558395
17350081,3.92E-01,2.29E-01,-1.2364682,-7.37425,-0.08469069,chr18(+):40258361-40531184
17206989,3.92E-01,2.29E-01,1.2363966,-7.37433,0.24513014,--normgene->intron
17274633,3.92E-01,2.29E-01,1.2363225,-7.37442,0.06922431,chr12(+):27631803-27631927
17319289,3.92E-01,2.29E-01,1.2363097,-7.37444,0.09315631,chr15(-):79674250-79687872
17335145,3.92E-01,2.29E-01,1.2362069,-7.37456,0.18367756,chr17(+):27655509-27711106
17370057,3.92E-01,2.30E-01,-1.2360926,-7.3747,-0.13817456,chr2(+):33489782-33503632
17520611,3.92E-01,2.30E-01,1.2359806,-7.37483,0.08658144,chr9(+):98287435-98420527
17331059,3.92E-01,2.30E-01,1.2358107,-7.37504,0.08615106,chr16(-):56724609-56795858
17265727,3.93E-01,2.30E-01,1.2355538,-7.37535,0.09516003,chr11(-):73175503-73177042
